key,basename,image_path,mask_path,port_id,patch_id,timestamp
busan__P2__L1C__20190530T020701Z__eoCC85.672__CRNA__ND0.000__512px,busan__P2__L1C__20190530T020701Z__eoCC85.672__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/busan__P2__L1C__20190530T020701Z__eoCC85.672__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/busan__P2__L1C__20190530T020701Z__eoCC85.672__CRNA__ND0.000__512px_mask.png,busan,P2,20190530T020701Z
tanjung_perak__P1__L1C__20190605T022551Z__eoCC20.529__CRNA__ND0.000__512px,tanjung_perak__P1__L1C__20190605T022551Z__eoCC20.529__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/tanjung_perak__P1__L1C__20190605T022551Z__eoCC20.529__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/tanjung_perak__P1__L1C__20190605T022551Z__eoCC20.529__CRNA__ND0.000__512px_mask.png,tanjung_perak,P1,20190605T022551Z
piraeus__P1__L1C__20190605T090601Z__eoCC18.680__CRNA__ND0.000__512px,piraeus__P1__L1C__20190605T090601Z__eoCC18.680__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/piraeus__P1__L1C__20190605T090601Z__eoCC18.680__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/piraeus__P1__L1C__20190605T090601Z__eoCC18.680__CRNA__ND0.000__512px_mask.png,piraeus,P1,20190605T090601Z
tanger_med__P2__L1C__20190608T105621Z__eoCC0.269__CRNA__ND0.000__512px,tanger_med__P2__L1C__20190608T105621Z__eoCC0.269__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/tanger_med__P2__L1C__20190608T105621Z__eoCC0.269__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/tanger_med__P2__L1C__20190608T105621Z__eoCC0.269__CRNA__ND0.000__512px_mask.png,tanger_med,P2,20190608T105621Z
kaohsiung__P2__L1C__20190610T022559Z__eoCC96.684__CRNA__ND0.000__512px,kaohsiung__P2__L1C__20190610T022559Z__eoCC96.684__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/kaohsiung__P2__L1C__20190610T022559Z__eoCC96.684__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/kaohsiung__P2__L1C__20190610T022559Z__eoCC96.684__CRNA__ND0.000__512px_mask.png,kaohsiung,P2,20190610T022559Z
tanger_med__P2__L1C__20190611T110621Z__eoCC0.174__CRNA__ND0.000__512px,tanger_med__P2__L1C__20190611T110621Z__eoCC0.174__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/tanger_med__P2__L1C__20190611T110621Z__eoCC0.174__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/tanger_med__P2__L1C__20190611T110621Z__eoCC0.174__CRNA__ND0.000__512px_mask.png,tanger_med,P2,20190611T110621Z
houston__P2__L1C__20190613T164901Z__eoCC7.198__CRNA__ND0.000__512px,houston__P2__L1C__20190613T164901Z__eoCC7.198__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/houston__P2__L1C__20190613T164901Z__eoCC7.198__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/houston__P2__L1C__20190613T164901Z__eoCC7.198__CRNA__ND0.000__512px_mask.png,houston,P2,20190613T164901Z
guangzhou__P5__L1C__20190614T025551Z__eoCC8.479__CRNA__ND0.000__512px,guangzhou__P5__L1C__20190614T025551Z__eoCC8.479__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/guangzhou__P5__L1C__20190614T025551Z__eoCC8.479__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/guangzhou__P5__L1C__20190614T025551Z__eoCC8.479__CRNA__ND0.000__512px_mask.png,guangzhou,P5,20190614T025551Z
colombo__P1__L1C__20190615T045709Z__eoCC99.990__CRNA__ND0.000__512px,colombo__P1__L1C__20190615T045709Z__eoCC99.990__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/colombo__P1__L1C__20190615T045709Z__eoCC99.990__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/colombo__P1__L1C__20190615T045709Z__eoCC99.990__CRNA__ND0.000__512px_mask.png,colombo,P1,20190615T045709Z
tanger_med__P2__L1C__20190618T105621Z__eoCC0.000__CRNA__ND0.000__512px,tanger_med__P2__L1C__20190618T105621Z__eoCC0.000__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/tanger_med__P2__L1C__20190618T105621Z__eoCC0.000__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/tanger_med__P2__L1C__20190618T105621Z__eoCC0.000__CRNA__ND0.000__512px_mask.png,tanger_med,P2,20190618T105621Z
guangzhou__P5__L1C__20190619T025549Z__eoCC89.234__CRNA__ND0.000__512px,guangzhou__P5__L1C__20190619T025549Z__eoCC89.234__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/guangzhou__P5__L1C__20190619T025549Z__eoCC89.234__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/guangzhou__P5__L1C__20190619T025549Z__eoCC89.234__CRNA__ND0.000__512px_mask.png,guangzhou,P5,20190619T025549Z
algeciras__P1__L1C__20190623T105629Z__eoCC0.034__CRNA__ND0.000__512px,algeciras__P1__L1C__20190623T105629Z__eoCC0.034__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/algeciras__P1__L1C__20190623T105629Z__eoCC0.034__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/algeciras__P1__L1C__20190623T105629Z__eoCC0.034__CRNA__ND0.000__512px_mask.png,algeciras,P1,20190623T105629Z
long_beach__P4__L1C__20190623T182921Z__eoCC52.240__CRNA__ND0.000__512px,long_beach__P4__L1C__20190623T182921Z__eoCC52.240__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/long_beach__P4__L1C__20190623T182921Z__eoCC52.240__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/long_beach__P4__L1C__20190623T182921Z__eoCC52.240__CRNA__ND0.000__512px_mask.png,long_beach,P4,20190623T182921Z
antwerpbrugges__P3__L1C__20190625T105031Z__eoCC99.523__CRNA__ND0.000__512px,antwerpbrugges__P3__L1C__20190625T105031Z__eoCC99.523__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/antwerpbrugges__P3__L1C__20190625T105031Z__eoCC99.523__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/antwerpbrugges__P3__L1C__20190625T105031Z__eoCC99.523__CRNA__ND0.000__512px_mask.png,antwerpbrugges,P3,20190625T105031Z
valencia__P1__L1C__20190625T105031Z__eoCC37.220__CRNA__ND0.000__512px,valencia__P1__L1C__20190625T105031Z__eoCC37.220__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/valencia__P1__L1C__20190625T105031Z__eoCC37.220__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/valencia__P1__L1C__20190625T105031Z__eoCC37.220__CRNA__ND0.000__512px_mask.png,valencia,P1,20190625T105031Z
long_beach__P3__L1C__20190628T182929Z__eoCC0.040__CRNA__ND0.000__512px,long_beach__P3__L1C__20190628T182929Z__eoCC0.040__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/long_beach__P3__L1C__20190628T182929Z__eoCC0.040__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/long_beach__P3__L1C__20190628T182929Z__eoCC0.040__CRNA__ND0.000__512px_mask.png,long_beach,P3,20190628T182929Z
guangxi_beibu__P3__L1C__20190630T031541Z__eoCC99.989__CRNA__ND0.000__512px,guangxi_beibu__P3__L1C__20190630T031541Z__eoCC99.989__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/guangxi_beibu__P3__L1C__20190630T031541Z__eoCC99.989__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/guangxi_beibu__P3__L1C__20190630T031541Z__eoCC99.989__CRNA__ND0.000__512px_mask.png,guangxi_beibu,P3,20190630T031541Z
shenzhen__P6__L1C__20190701T024551Z__eoCC77.796__CRNA__ND0.000__512px,shenzhen__P6__L1C__20190701T024551Z__eoCC77.796__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/shenzhen__P6__L1C__20190701T024551Z__eoCC77.796__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/shenzhen__P6__L1C__20190701T024551Z__eoCC77.796__CRNA__ND0.000__512px_mask.png,shenzhen,P6,20190701T024551Z
yantai__P1__L1C__20190706T024559Z__eoCC1.254__CRNA__ND0.000__512px,yantai__P1__L1C__20190706T024559Z__eoCC1.254__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/yantai__P1__L1C__20190706T024559Z__eoCC1.254__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/yantai__P1__L1C__20190706T024559Z__eoCC1.254__CRNA__ND0.000__512px_mask.png,yantai,P1,20190706T024559Z
kaohsiung__P1__L1C__20190715T022551Z__eoCC36.287__CRNA__ND0.000__512px,kaohsiung__P1__L1C__20190715T022551Z__eoCC36.287__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/kaohsiung__P1__L1C__20190715T022551Z__eoCC36.287__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/kaohsiung__P1__L1C__20190715T022551Z__eoCC36.287__CRNA__ND0.000__512px_mask.png,kaohsiung,P1,20190715T022551Z
valencia__P1__L1C__20190715T105031Z__eoCC0.440__CRNA__ND0.000__512px,valencia__P1__L1C__20190715T105031Z__eoCC0.440__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/valencia__P1__L1C__20190715T105031Z__eoCC0.440__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/valencia__P1__L1C__20190715T105031Z__eoCC0.440__CRNA__ND0.000__512px_mask.png,valencia,P1,20190715T105031Z
qing_dao__P5__L1C__20190721T024551Z__eoCC28.424__CRNA__ND0.000__512px,qing_dao__P5__L1C__20190721T024551Z__eoCC28.424__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/qing_dao__P5__L1C__20190721T024551Z__eoCC28.424__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/qing_dao__P5__L1C__20190721T024551Z__eoCC28.424__CRNA__ND0.000__512px_mask.png,qing_dao,P5,20190721T024551Z
suzhou__P3__L1C__20190723T023559Z__eoCC1.587__CRNA__ND0.000__512px,suzhou__P3__L1C__20190723T023559Z__eoCC1.587__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/suzhou__P3__L1C__20190723T023559Z__eoCC1.587__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/suzhou__P3__L1C__20190723T023559Z__eoCC1.587__CRNA__ND0.000__512px_mask.png,suzhou,P3,20190723T023559Z
antwerpbrugges__P1__L1C__20190723T105629Z__eoCC0.000__CRNA__ND0.000__512px,antwerpbrugges__P1__L1C__20190723T105629Z__eoCC0.000__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/antwerpbrugges__P1__L1C__20190723T105629Z__eoCC0.000__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/antwerpbrugges__P1__L1C__20190723T105629Z__eoCC0.000__CRNA__ND0.000__512px_mask.png,antwerpbrugges,P1,20190723T105629Z
colon__P1__L1C__20190724T154559Z__eoCC92.302__CRNA__ND0.000__512px,colon__P1__L1C__20190724T154559Z__eoCC92.302__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/colon__P1__L1C__20190724T154559Z__eoCC92.302__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/colon__P1__L1C__20190724T154559Z__eoCC92.302__CRNA__ND0.000__512px_mask.png,colon,P1,20190724T154559Z
yantai__P1__L1C__20190726T024559Z__eoCC8.120__CRNA__ND0.000__512px,yantai__P1__L1C__20190726T024559Z__eoCC8.120__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/yantai__P1__L1C__20190726T024559Z__eoCC8.120__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/yantai__P1__L1C__20190726T024559Z__eoCC8.120__CRNA__ND0.000__512px_mask.png,yantai,P1,20190726T024559Z
lianyungang__P1__L1C__20190731T024551Z__eoCC60.940__CRNA__ND0.000__512px,lianyungang__P1__L1C__20190731T024551Z__eoCC60.940__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/lianyungang__P1__L1C__20190731T024551Z__eoCC60.940__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/lianyungang__P1__L1C__20190731T024551Z__eoCC60.940__CRNA__ND0.000__512px_mask.png,lianyungang,P1,20190731T024551Z
busan__P1__L1C__20190803T020659Z__eoCC1.620__CRNA__ND0.000__512px,busan__P1__L1C__20190803T020659Z__eoCC1.620__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/busan__P1__L1C__20190803T020659Z__eoCC1.620__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/busan__P1__L1C__20190803T020659Z__eoCC1.620__CRNA__ND0.000__512px_mask.png,busan,P1,20190803T020659Z
tanjung_perak__P1__L1C__20190804T022551Z__eoCC0.037__CRNA__ND0.000__512px,tanjung_perak__P1__L1C__20190804T022551Z__eoCC0.037__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/tanjung_perak__P1__L1C__20190804T022551Z__eoCC0.037__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/tanjung_perak__P1__L1C__20190804T022551Z__eoCC0.037__CRNA__ND0.000__512px_mask.png,tanjung_perak,P1,20190804T022551Z
guangxi_beibu__P4__L1C__20190806T030551Z__eoCC0.875__CRNA__ND0.000__512px,guangxi_beibu__P4__L1C__20190806T030551Z__eoCC0.875__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/guangxi_beibu__P4__L1C__20190806T030551Z__eoCC0.875__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/guangxi_beibu__P4__L1C__20190806T030551Z__eoCC0.875__CRNA__ND0.000__512px_mask.png,guangxi_beibu,P4,20190806T030551Z
shanghai__P2__L1C__20190812T023559Z__eoCC28.022__CRNA__ND0.000__512px,shanghai__P2__L1C__20190812T023559Z__eoCC28.022__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/shanghai__P2__L1C__20190812T023559Z__eoCC28.022__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/shanghai__P2__L1C__20190812T023559Z__eoCC28.022__CRNA__ND0.000__512px_mask.png,shanghai,P2,20190812T023559Z
tanger_med__P1__L1C__20190815T110629Z__eoCC1.508__CRNA__ND0.000__512px,tanger_med__P1__L1C__20190815T110629Z__eoCC1.508__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/tanger_med__P1__L1C__20190815T110629Z__eoCC1.508__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/tanger_med__P1__L1C__20190815T110629Z__eoCC1.508__CRNA__ND0.000__512px_mask.png,tanger_med,P1,20190815T110629Z
shanghai__P5__L1C__20190817T023551Z__eoCC0.196__CRNA__ND0.000__512px,shanghai__P5__L1C__20190817T023551Z__eoCC0.196__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/shanghai__P5__L1C__20190817T023551Z__eoCC0.196__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/shanghai__P5__L1C__20190817T023551Z__eoCC0.196__CRNA__ND0.000__512px_mask.png,shanghai,P5,20190817T023551Z
tanger_med__P1__L1C__20190817T105621Z__eoCC0.073__CRNA__ND0.000__512px,tanger_med__P1__L1C__20190817T105621Z__eoCC0.073__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/tanger_med__P1__L1C__20190817T105621Z__eoCC0.073__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/tanger_med__P1__L1C__20190817T105621Z__eoCC0.073__CRNA__ND0.000__512px_mask.png,tanger_med,P1,20190817T105621Z
mundra__P1__L1C__20190819T054649Z__eoCC34.414__CRNA__ND0.000__512px,mundra__P1__L1C__20190819T054649Z__eoCC34.414__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/mundra__P1__L1C__20190819T054649Z__eoCC34.414__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/mundra__P1__L1C__20190819T054649Z__eoCC34.414__CRNA__ND0.000__512px_mask.png,mundra,P1,20190819T054649Z
rotterdam__P3__L1C__20190822T105629Z__eoCC9.718__CRNA__ND0.000__512px,rotterdam__P3__L1C__20190822T105629Z__eoCC9.718__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/rotterdam__P3__L1C__20190822T105629Z__eoCC9.718__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/rotterdam__P3__L1C__20190822T105629Z__eoCC9.718__CRNA__ND0.000__512px_mask.png,rotterdam,P3,20190822T105629Z
valencia__P1__L1C__20190824T105031Z__eoCC0.853__CRNA__ND0.000__512px,valencia__P1__L1C__20190824T105031Z__eoCC0.853__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/valencia__P1__L1C__20190824T105031Z__eoCC0.853__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/valencia__P1__L1C__20190824T105031Z__eoCC0.853__CRNA__ND0.000__512px_mask.png,valencia,P1,20190824T105031Z
new_york_new_jersey__P4__L1C__20190826T153819Z__eoCC5.409__CRNA__ND0.000__512px,new_york_new_jersey__P4__L1C__20190826T153819Z__eoCC5.409__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/new_york_new_jersey__P4__L1C__20190826T153819Z__eoCC5.409__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/new_york_new_jersey__P4__L1C__20190826T153819Z__eoCC5.409__CRNA__ND0.000__512px_mask.png,new_york_new_jersey,P4,20190826T153819Z
hai_phong__P4__L1C__20190829T031541Z__eoCC75.139__CRNA__ND0.000__512px,hai_phong__P4__L1C__20190829T031541Z__eoCC75.139__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/hai_phong__P4__L1C__20190829T031541Z__eoCC75.139__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/hai_phong__P4__L1C__20190829T031541Z__eoCC75.139__CRNA__ND0.000__512px_mask.png,hai_phong,P4,20190829T031541Z
piraeus__P1__L1C__20190829T090559Z__eoCC0.311__CRNA__ND0.000__512px,piraeus__P1__L1C__20190829T090559Z__eoCC0.311__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/piraeus__P1__L1C__20190829T090559Z__eoCC0.311__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/piraeus__P1__L1C__20190829T090559Z__eoCC0.311__CRNA__ND0.000__512px_mask.png,piraeus,P1,20190829T090559Z
algeciras__P1__L1C__20190830T110621Z__eoCC0.081__CRNA__ND0.000__512px,algeciras__P1__L1C__20190830T110621Z__eoCC0.081__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/algeciras__P1__L1C__20190830T110621Z__eoCC0.081__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/algeciras__P1__L1C__20190830T110621Z__eoCC0.081__CRNA__ND0.000__512px_mask.png,algeciras,P1,20190830T110621Z
port_klang__P2__L1C__20190901T032541Z__eoCC6.631__CRNA__ND0.000__512px,port_klang__P2__L1C__20190901T032541Z__eoCC6.631__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/port_klang__P2__L1C__20190901T032541Z__eoCC6.631__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/port_klang__P2__L1C__20190901T032541Z__eoCC6.631__CRNA__ND0.000__512px_mask.png,port_klang,P2,20190901T032541Z
savannah__P1__L1C__20190906T155901Z__eoCC14.130__CRNA__ND0.000__512px,savannah__P1__L1C__20190906T155901Z__eoCC14.130__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/savannah__P1__L1C__20190906T155901Z__eoCC14.130__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/savannah__P1__L1C__20190906T155901Z__eoCC14.130__CRNA__ND0.000__512px_mask.png,savannah,P1,20190906T155901Z
long_beach__P2__L1C__20190906T182919Z__eoCC0.081__CRNA__ND0.000__512px,long_beach__P2__L1C__20190906T182919Z__eoCC0.081__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/long_beach__P2__L1C__20190906T182919Z__eoCC0.081__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/long_beach__P2__L1C__20190906T182919Z__eoCC0.081__CRNA__ND0.000__512px_mask.png,long_beach,P2,20190906T182919Z
long_beach__P3__L1C__20190906T182919Z__eoCC0.081__CR0.966__ND0.000__512px,long_beach__P3__L1C__20190906T182919Z__eoCC0.081__CR0.966__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/long_beach__P3__L1C__20190906T182919Z__eoCC0.081__CR0.966__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/long_beach__P3__L1C__20190906T182919Z__eoCC0.081__CR0.966__ND0.000__512px_mask.png,long_beach,P3,20190906T182919Z
ningbozhoushan__P5__L1C__20190908T022549Z__eoCC35.256__CRNA__ND0.000__512px,ningbozhoushan__P5__L1C__20190908T022549Z__eoCC35.256__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/ningbozhoushan__P5__L1C__20190908T022549Z__eoCC35.256__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/ningbozhoushan__P5__L1C__20190908T022549Z__eoCC35.256__CRNA__ND0.000__512px_mask.png,ningbozhoushan,P5,20190908T022549Z
tanjung_pelepas__P1__L1C__20190908T031541Z__eoCC16.322__CRNA__ND0.000__512px,tanjung_pelepas__P1__L1C__20190908T031541Z__eoCC16.322__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/tanjung_pelepas__P1__L1C__20190908T031541Z__eoCC16.322__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/tanjung_pelepas__P1__L1C__20190908T031541Z__eoCC16.322__CRNA__ND0.000__512px_mask.png,tanjung_pelepas,P1,20190908T031541Z
abu_dhabi__P1__L1C__20190911T064621Z__eoCC0.096__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20190911T064621Z__eoCC0.096__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20190911T064621Z__eoCC0.096__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20190911T064621Z__eoCC0.096__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20190911T064621Z
yingkou__P1__L1C__20190916T023551Z__eoCC0.000__CRNA__ND0.000__512px,yingkou__P1__L1C__20190916T023551Z__eoCC0.000__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/yingkou__P1__L1C__20190916T023551Z__eoCC0.000__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/yingkou__P1__L1C__20190916T023551Z__eoCC0.000__CRNA__ND0.000__512px_mask.png,yingkou,P1,20190916T023551Z
rizhao__P1__L1C__20190924T024549Z__eoCC0.000__CRNA__ND0.000__512px,rizhao__P1__L1C__20190924T024549Z__eoCC0.000__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/rizhao__P1__L1C__20190924T024549Z__eoCC0.000__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/rizhao__P1__L1C__20190924T024549Z__eoCC0.000__CRNA__ND0.000__512px_mask.png,rizhao,P1,20190924T024549Z
